AnkleLeftSagittal,AnkleLeftFrontal,AnkleRightSagittal,AnkleRightFrontal,HipLeftSagittal,HipLeftFrontal,HipLeftTransverse,HipRightSagittal,HipRIghtFrontal,HipRightTransverse,KneeLeftSagittal,KneeLeftFrontal,KneeLeftTransverse,KneeRightSagittal,KneeRightFrontal,KneeRightTransverse
-4.24837813266962,-6.80344271876992,-8.11293179455624,-11.3695279971128,2.50056856590604,13.4977977766388,8.14687378782068,-0.618026072381265,0.275198743012613,2.00648878604081,-4.192860965464,-6.44051436439849,-1.8449854544717,-9.79241858134936,6.97321493695643,-0.343910764261431
-4.27292972501003,-6.80477592448863,-8.15724934026325,-11.4344921330003,2.50893208166359,13.49858063635,8.14661730374364,-0.568334640735397,0.268425681600224,1.99383453908622,-4.23553351850652,-6.42874619796086,-1.83506933654973,-9.78378973571754,7.04194498090713,-0.31870871726945
-4.29846145003888,-6.80577125769404,-8.20012196889304,-11.5107815761776,2.51772581097618,13.5045724785931,8.14366284036747,-0.510123992204036,0.273475702912708,1.98042918502057,-4.28074700739483,-6.4228659013479,-1.82603714364156,-9.76355330908122,7.10772712718513,-0.292386959869453
-4.32348691877238,-6.80432477990025,-8.23876053129035,-11.5921035641729,2.52575500019077,13.514282255365,8.13684501198846,-0.447621018438817,0.291966860838595,1.96663465385785,-4.32633669241183,-6.42123527802008,-1.81694126379297,-9.73251216312227,7.16638886735284,-0.265514346535465
-4.3466182241166,-6.79944736089142,-8.27192026082054,-11.6734162808413,2.53155385965594,13.5257898502102,8.12607097788571,-0.386132086733269,0.32241457811549,1.95219699150862,-4.36985479120309,-6.42168529738229,-1.80723938239813,-9.69339400131873,7.21683025024615,-0.237913776386537
-4.36682506276444,-6.79153554800731,-8.29927717147852,-11.7505782911619,2.53397440993846,13.5372208592317,8.11227213479042,-0.330196650044117,0.361276773050555,1.93714971074477,-4.4090992564712,-6.42184579158368,-1.79668451504085,-9.64932706882532,7.25926173424555,-0.209656154842811
-4.38356759033952,-6.7817598617857,-8.32068104169992,-11.819970810882,2.53246277372433,13.5469758372158,8.09706170632923,-0.282058675000964,0.404942682762231,1.92263192223911,-4.44279122969393,-6.41956106732659,-1.78514844565346,-9.60226103310143,7.29302907709438,-0.181791616835419
-4.39675045969237,-6.77135965669974,-8.33630190498439,-11.8796408373094,2.52699113154324,13.5539654225446,8.08236733427132,-0.241099819341814,0.451524738854016,1.9107391648013,-4.47091341577734,-6.41312712365238,-1.77263853746765,-9.55246467490981,7.31663069157915,-0.155767302559082
-4.40658369348099,-6.76156167749805,-8.34705420779698,-11.9305522495696,2.51791568417517,13.5581122944574,8.07008882828781,-0.204379059634696,0.501613533533021,1.90357851880984,-4.49435456672988,-6.40139935868015,-1.75944359920773,-9.49894934059066,7.32909290396742,-0.132287853653127
-4.41339240807021,-6.75374996702931,-8.35421791477714,-11.9758060354315,2.50584280066078,13.5603806093686,8.06166695319898,-0.168090791390836,0.557974677228735,1.90257868035989,-4.51410998615795,-6.38371295174409,-1.74619061243508,-9.44006017292294,7.33006430727731,-0.11120449196453
-4.4174250507567,-6.74918348011199,-8.35848761935376,-12.0182477089144,2.49154926963118,13.5615769870661,8.05751059110968,-0.12917872204531,0.62468314952353,1.9084664246021,-4.53064988759371,-6.35937877182507,-1.73364605862796,-9.37398679411989,7.31826582418351,-0.0924828659834253
-4.41880578409829,-6.74839345067578,-8.35959800527769,-12.0589188532915,2.47585629887317,13.5607128189955,8.05650687639673,-0.0863553954652617,0.705759782044154,1.92129710561093,-4.54388200632036,-6.32703172602112,-1.72221607574823,-9.29941519371546,7.29093150859568,-0.0766596354685153
-4.41761802860587,-6.75094514597652,-8.35688831929085,-12.0975619989965,2.45927621339778,13.5543969306763,8.0561064259396,-0.0404977410582099,0.802982785882072,1.94018536926513,-4.55353287094475,-6.28448256315924,-1.71141173918341,-9.21631899955499,7.246047799769,-0.0640512764975114
-4.41402127924092,-6.75581178948878,-8.35011354978961,-12.1340578981528,2.44188292722522,13.5379874073727,8.05340881481483,0.0055555460695252,0.913378071765939,1.96312935890723,-4.55937474541922,-6.22976129493152,-1.69999977979299,-9.12651611527267,7.18567004464426,-0.053881913853663
-4.40837112534092,-6.76194096911892,-8.33988047972508,-12.1693559029543,2.42386931639877,13.5080693348666,8.04676749303515,0.0481157069520326,1.02818384527218,1.98729545497147,-4.56115872957157,-6.16333522924712,-1.68706520609109,-9.0335621777952,7.1172705814939,-0.0444246769268316
-4.40127982039605,-6.76861856004212,-8.3275892441438,-12.2055124202795,2.40615770273753,13.4649094034772,8.03653974014263,0.0844321784131815,1.1348752354767,2.00958860053987,-4.55867932196979,-6.08992130349835,-1.67293984273003,-8.94175437103882,7.05199036896677,-0.0337927441695557
-4.39362933252834,-6.77571880241028,-8.3149096483442,-12.2448804344029,2.39020408609153,13.4135814893651,8.02448565572491,0.114107513429139,1.22174334790619,2.02711455102103,-4.55216727987764,-6.0181665093129,-1.65907285371479,-8.85448836997336,7.00071789700903,-0.0205121158589112
-4.38654303039369,-6.78384128643936,-8.30288049053856,-12.2886275735036,2.37711575438348,13.3629986000585,8.01271963615447,0.139191768389782,1.28257433550287,2.03753765507616,-4.54264437546651,-5.95817076139308,-1.64721598667003,-8.77270358090687,6.96967128634797,-0.00368837681394116
-4.38118719608609,-6.79398030614578,-8.29105337499328,-12.3355660625161,2.36680297033466,13.3227797390842,8.00283322488906,0.162902308455885,1.31893006212519,2.03957401348268,-4.53182137244077,-5.91804487110616,-1.63863934067791,-8.69425873284446,6.95766692247338,0.0168769169066787
-4.37841219846185,-6.80672448879018,-8.27740140025777,-12.3825520968371,2.3576775940214,13.2992114417113,7.99506905146317,0.187790395176392,1.33901555502536,2.03342354486579,-4.52155361339575,-5.9009143165112,-1.63361130730397,-8.6146875931403,6.95703998742864,0.0405852405463226
-4.37843417871043,-6.82152404390247,-8.25921929947103,-12.4262690857121,2.3471494902501,13.2924160279963,7.98779458630373,0.21453057977252,1.35388372897503,2.02060705988655,-4.5131321565098,-5.90357293772172,-1.63123795852991,-8.52897086021612,6.95794518125406,0.0663424033460696
-4.38073359139644,-6.83657920847974,-8.23433844141823,-12.4647671254366,2.33286195624177,13.2962747224782,7.97789099585626,0.242039924253746,1.37293031942638,2.00314471509375,-4.50664268732979,-5.91741596097589,-1.62980531343415,-8.43331864717557,6.95322168333944,0.0932197471873641
-4.38423158069135,-6.84960890376236,-8.20183559664748,-12.4976238293452,2.31389213146015,13.3013774435778,7.96208022293039,0.268504977558963,1.40081901745354,1.98280159285338,-4.50066580005717,-5.9314465188134,-1.62747621170083,-8.32614059267368,6.94082416482052,0.120756490102287
-4.38764589551386,-6.85910175185452,-8.1620686628978,-12.5250510325192,2.29103573905907,13.2996987039751,7.93860359687708,0.292365623172045,1.437030679571,1.96104658473525,-4.49258250064414,-5.9362666067532,-1.62300652395809,-8.20815644644797,6.92293019703181,0.148560745989207
-4.38981928093729,-6.86498328884079,-8.11647642371861,-12.5469069947895,2.2662122962856,13.2884984420445,7.90852781372972,0.312811033967257,1.47761896518057,1.93935806455653,-4.47943519799378,-5.9274991718721,-1.61631138221566,-8.08218854184659,6.90321234620665,0.175897245154806
-4.38988627258795,-6.86815249978946,-8.06738960086812,-12.5621278256302,2.24163794505994,13.2712476144899,7.87593323353193,0.329769980855971,1.51753948820033,1.91914617009278,-4.45898931880841,-5.90715474661572,-1.60869858702573,-7.95300649730739,6.88445740377431,0.201876959248995
-4.38734757777596,-6.8696207592015,-8.0175779095828,-12.5685437097387,2.21922456884389,13.2551327754406,7.84673278843657,0.343436012666502,1.55204955697038,1.90141917012273,-4.43058309209403,-5.88203766934565,-1.60249348475286,-7.82702586279408,6.86761554840555,0.225791331539961
-4.38216327542706,-6.87020547112521,-7.96956912288783,-12.5632530813855,2.20023191136764,13.2465465963065,7.82670914431678,0.35353925538303,1.57703306128497,1.88677488211871,-4.39544553075113,-5.8595882000428,-1.60003390975642,-7.71155890591265,6.85216828044966,0.247072324515523
-4.37477380509079,-6.87071611557572,-7.92533779999331,-12.5439653203704,2.18498316573432,13.2468957965088,7.8196131533536,0.358821497416079,1.58907379092026,1.87562988743459,-4.35635945847149,-5.84331409409347,-1.60250830377358,-7.61360205689739,6.8373399409466,0.265257658017486
-4.3659208892778,-6.87192092623821,-7.88649086913175,-12.510872819596,2.17271920250278,13.2509609053071,7.82594373344827,0.357163382934318,1.58572474753713,1.86824221987446,-4.31675998362272,-5.83077622195091,-1.60930918673688,-7.53833722063288,6.82343347249072,0.280297101660889
-4.35638747721054,-6.87422802333346,-7.85439154141404,-12.4676194477678,2.16193399029697,13.2488423926279,7.8428358036436,0.346533176233845,1.56603624466487,1.86455854268621,-4.27957645064524,-5.81541065937439,-1.61825100463603,-7.48769152293456,6.81211833017584,0.292754969076616
-4.34691389298201,-6.87770367230263,-7.82991138627934,-12.4203986651357,2.15120463907884,13.2305825525916,7.86515055072859,0.326495424693392,1.53146230651515,1.86415414301949,-4.24639379227375,-5.79062832290883,-1.62655614531091,-7.45944928743858,6.80497813875068,0.303479524134217
-4.33833203081932,-6.88248048446563,-7.81299847375161,-12.3756849856611,2.14001792442981,13.1910850427237,7.88728222437532,0.299406919707752,1.48664047608367,1.86627125646378,-4.21738400896691,-5.75361837362299,-1.63209961713684,-7.44740976187524,6.80133260454558,0.312999426345699
-4.33168827810162,-6.88894609419343,-7.80247204582408,-12.3380910829018,2.12903781372062,13.1329622079509,7.90493396043053,0.270242647085733,1.43885024021948,1.86983289433404,-4.19189078754712,-5.70730996907477,-1.63428503228594,-7.44295468043893,6.7974889945636,0.321191728583435
-4.32818573947203,-6.89754387896343,-7.79644423161849,-12.3095758050783,2.11966040596787,13.0662111690187,7.9163231172073,0.244857347157947,1.39568903558073,1.87347463129082,-4.1692214949406,-5.66008583871294,-1.63428940165908,-7.43784508946209,6.78857841272806,0.327452881274845
-4.32897970857278,-6.90854391837363,-7.79313048871778,-12.2898693628645,2.11315460962902,13.005075354324,7.92242586842893,0.227617428061143,1.36217987582307,1.87574592095317,-4.14924860542712,-5.62334357099358,-1.6346280028127,-7.42704531985062,6.77164661638658,0.331139312151923
-4.33493942591495,-6.92191101470725,-7.79125801731544,-12.2770093890082,2.10993350418959,12.9634017642067,7.92609094476697,0.219722870670657,1.33921941667159,1.87544652021573,-4.13257812533281,-5.60756542609129,-1.63807225033032,-7.40996836898367,6.74736827182483,0.331869854750469
-4.34641860778395,-6.93711365418332,-7.78987436168633,-12.2675251770515,2.10950035435441,12.9501812616464,7.93048072956335,0.219099467849435,1.32415968815968,1.87187561979732,-4.12018775800216,-5.61839460803644,-1.64637744227362,-7.38961595106433,6.71927170728559,0.329643688767651
-4.36299034110146,-6.95293230399412,-7.78815070130334,-12.2568897716688,2.11109035589136,12.9668487296524,7.9377519156742,0.221764663308808,1.31272306515643,1.86503179910458,-4.11266487395148,-5.65443520015212,-1.65953206706309,-7.37058019435454,6.69174611414944,0.324882563996669
-4.38326064174126,-6.96754322339611,-7.78555614006108,-12.2407003475882,2.11433579333485,13.0073385599542,7.94854251665952,0.223748484277005,1.30081870043176,1.85597670395001,-4.10952992937813,-5.70770006887233,-1.67584296816788,-7.35714525202549,6.66863831339016,0.318176478263702
-4.40501764721589,-6.97894897984311,-7.7821529055248,-12.2160851029583,2.11941797866748,13.0607037369696,7.96210985389324,0.222637222892992,1.28533394798281,1.84698391516267,-4.10912297982168,-5.76633157685728,-1.69254425989578,-7.35197489730098,6.65304133118767,0.309858928839481
-4.42576383956298,-6.98555195331996,-7.77860901995697,-12.1824019273663,2.12691080873782,13.1148475669295,7.9767481455253,0.218280213576156,1.26408979980552,1.84079413856255,-4.10906792116484,-5.81813943136367,-1.70652256891678,-7.35545684036139,6.64756375253381,0.300059881651722
-4.44340516071153,-6.9866381373572,-7.77580731118911,-12.1407964639429,2.13767178344984,13.1597972249374,7.99040774427312,0.212508488816445,1.23569103510326,1.83916291835971,-4.10702212488815,-5.85354729494194,-1.71511975101573,-7.36590089449112,6.65415822438938,0.289300276441778
-4.45677929357864,-6.9826253484168,-7.77433329679587,-12.0931143965184,2.15260383886313,13.1897761780911,8.0014941422067,0.207916371708503,1.19963806688345,1.84189168946642,-4.10142478453836,-5.86738523283373,-1.71691548480504,-7.38061652449015,6.67343181576615,0.278878299434226
-4.46583570926654,-6.97502618633117,-7.77424067783347,-12.0411011338984,2.17201273233415,13.2037409313667,8.00960931032681,0.206320039895574,1.15654877114007,1.84728387882064,-4.09207447443766,-5.85934471324162,-1.71211137410969,-7.39727925555501,6.70405894503688,0.270435878232181
-4.47152369348929,-6.96613238026731,-7.77521233769604,-11.9863836968112,2.19486032790097,13.2042413658268,8.01591265092659,0.207897807826447,1.10801824608081,1.85338539464377,-4.08042817437084,-5.83302578368007,-1.70235920257322,-7.41472575807911,6.74298147349095,0.265174832079289
-4.47549231797619,-6.95842225415719,-7.77693847229903,-11.9309384706924,2.2185454683813,13.1952085799465,8.02269963294731,0.211453455348819,1.05610477298779,1.85862162711414,-4.06939509539288,-5.79401240760361,-1.69014207285325,-7.43274443405046,6.78640361247768,0.263719138601407
-4.47961878510912,-6.95376726730329,-7.77938859307605,-11.8773561999318,2.23956866645686,13.179912066065,8.03207860522245,0.215401737719857,1.00317839318842,1.86174263649881,-4.06243358884361,-5.74796521267101,-1.67789906872132,-7.45112837942258,6.83059524296545,0.266428756854033
-4.48545269600144,-6.95275386917263,-7.78275690719261,-11.8285361418305,2.25477155754807,13.1601723834562,8.0445462583321,0.218737905754916,0.952341449287621,1.86203538663612,-4.06225475872432,-5.69966781898677,-1.66725738545385,-7.46878172984018,6.87183605509091,0.27313691959669
-4.4938093978676,-6.95458692428203,-7.78723221854125,-11.7870907229483,2.26231280731538,13.1368834569583,8.05854451544383,0.221366748864672,0.90756182351981,1.85995924123408,-4.0698541605158,-5.65292980674045,-1.65867246840243,-7.48361390406256,6.90630914938817,0.282474506053682
-4.50471274248816,-6.9577093237695,-7.7928736354554,-11.7549754135151,2.26184044617703,13.1109910566118,8.07117031650228,0.223649489465194,0.872906113742626,1.85730234121199,-4.08430457435637,-5.61058216679278,-1.65154784491551,-7.49327485659477,6.93094279205409,0.291921282329948
-4.5176068135813,-6.9606789502927,-7.79962903286863,-11.7334391486436,2.25411753453948,13.0843093942984,8.0794372084815,0.225705868849167,0.851471000801984,1.85629499833471,-4.10312015094184,-5.57454276254238,-1.64485810139274,-7.49608009862446,6.94456070001719,0.298850919060789
-4.53156670231614,-6.96272559772987,-7.80738758410863,-11.7229637661162,2.2407158578231,13.0598522735165,8.08144674092948,0.227284715556546,0.845004202788542,1.85829981573109,-4.12283534284819,-5.54611755752167,-1.63799359468348,-7.49139899476972,6.9478857256039,0.301754645371584
-4.54548218942113,-6.9638567247259,-7.8159716895141,-11.7230183857026,2.22400012817865,13.0414681491614,8.07704068277154,0.2283209974731,0.854087864844738,1.86310320075808,-4.13968740365149,-5.52615679478057,-1.63120631461405,-7.47942412417225,6.94255297112678,0.300869103098721
-4.558320822883,-6.96466296553474,-7.82505098669955,-11.731910376961,2.20698043570773,13.0329722382988,8.06778126532654,0.22933552669836,0.877678771120445,1.86905616143744,-4.1503880777185,-5.51493605776569,-1.62541180259812,-7.46089666199218,6.93090046799712,0.298088685520945
-4.56930488661863,-6.96590170599812,-7.83413751310755,-11.7471799078807,2.19259644360765,13.0368809769282,8.05634727225856,0.231026462798255,0.911859129922075,1.87373718024049,-4.15286459720759,-5.51179812870188,-1.62160093510243,-7.43721306747646,6.91713338920506,0.29643714691758
-4.57788468295235,-6.96802501376364,-7.84281237380923,-11.7666105620292,2.18264778518376,13.0529252734509,8.04559555238529,0.233512046172997,0.949437081970952,1.87492998086346,-4.14675724037794,-5.51455097344643,-1.6201999457325,-7.41052946766805,6.90823880014055,0.299288525512972
-4.58368934128378,-6.97095373324026,-7.85100077737059,-11.7892561232791,2.17702226895354,13.0772205401626,8.03763900756122,0.2361234836412,0.981582306863731,1.87152498182922,-4.13339673445404,-5.51906954969415,-1.62071410068837,-7.38311396957862,6.91298974861203,0.309520257743146
-4.58654006132405,-6.97421271235105,-7.85891952373601,-11.8156916356846,2.17372110102873,13.1028955639141,8.03325335259276,0.237953045090424,1.00083963510172,1.86377999638282,-4.11510266400999,-5.51967899330742,-1.62184503110552,-7.35593695787737,6.9390495521408,0.328886549457402
-4.58643861559543,-6.97724709745595,-7.86671761995325,-11.8474371819631,2.16981478911053,13.1219688380151,8.03172946077996,0.238668505817418,1.00386559173238,1.85290441875506,-4.09405679037348,-5.5104722326067,-1.6220151200969,-7.32753920303427,6.98968858163901,0.357694363874291
-4.58350447704461,-6.97963783924066,-7.87431824047386,-11.886340427124,2.16302742185428,13.1276131191517,8.03113764297967,0.239152397567234,0.992557142332963,1.84044176970604,-4.07131411145599,-5.48725835333573,-1.6201391241618,-7.29424389785042,7.06209641883048,0.394747911172579
-4.57790722600429,-6.9811507271292,-7.88163431122806,-11.9343651999967,2.15302228843407,13.1160554038896,8.02899072653688,0.241689749366742,0.973405956109361,1.82788402764412,-4.04642852598612,-5.44933379196079,-1.61635122432076,-7.25159267967796,7.14807498481179,0.437560613145134
-4.56992778772375,-6.98190673431319,-7.8886911215846,-11.9932066187818,2.14139192264352,13.087616639794,8.02317748776173,0.249375108106146,0.955660229412232,1.81657231014574,-4.01786012455716,-5.40001828911965,-1.61217200587895,-7.19592551898869,7.23617348858247,0.482759546206644
-4.56015741629998,-6.98281674672532,-7.89539669403906,-12.0633989030961,2.13041555278096,13.0466837892008,8.0128248647695,0.264804178527699,0.94885960443659,1.80761804390918,-3.98394070421738,-5.3456630695913,-1.60989613842866,-7.12533623605086,7.31421575489461,0.526778747484845
-4.54954189488224,-6.98572705121269,-7.90134619539381,-12.143886164208,2.12170773611762,13.0007456945401,7.99871946368421,0.288838757599805,0.960352349347326,1.80165269577321,-3.94385461780741,-5.29399931318754,-1.61172213604946,-7.04005612943291,7.37214804607216,0.566881659716007
-4.53917044552943,-6.99271891773785,-7.90607717285917,-12.2328874211701,2.11575757033665,12.9587752181817,7.98295459763852,0.320215655793824,0.993388713470424,1.79846310452347,-3.89810304102639,-5.25273414137965,-1.61921051043394,-6.94260573955853,7.4051196784198,0.602009942814656
-4.53005369857891,-7.0050609160653,-7.90959830812693,-12.329186668113,2.1123448647724,12.9294128552987,7.96783365854732,0.356059009135263,1.04622397709019,1.79671911733937,-3.84831609918479,-5.22847391823856,-1.63303973494235,-6.83765518389128,7.41547668509551,0.632893070532678
-4.52300145961196,-7.02279897528345,-7.91260597164339,-12.4323851680637,2.11106114873555,12.9194988241733,7.95480988054273,0.392911576064998,1.11271974822896,1.79417484429687,-3.79677199718109,-5.22569056438121,-1.65283607655263,-6.73116585739766,7.41193240100747,0.661348827831409
-4.51855367367653,-7.0451330103883,-7.91608542560148,-12.5419493391335,2.11140335579855,12.9331731886094,7.94429642963832,0.427891373543309,1.18458965898793,1.78858644197131,-3.74606527776565,-5.2458059150345,-1.67713816262755,-6.62878253341633,7.40590922073831,0.689196138275511
-4.5169150221122,-7.07091878412348,-7.92056251624933,-12.6560358238155,2.11262620433786,12.9713778128377,7.93622967972928,0.45954135061367,1.25428134428605,1.77882594919097,-3.69891518885672,-5.28678464188177,-1.70365946416352,-6.53425649113263,7.40717922907443,0.71748382555323
-4.51780656160183,-7.09882438046192,-7.92548852268184,-12.7708299729838,2.11371553226041,13.0314755517311,7.93066152231997,0.48786917661536,1.31658040036623,1.765265881462,-3.65781334067843,-5.34330571129879,-1.72982066409657,-6.4488867151438,7.42131707678971,0.746509770782053
-4.52030775580353,-7.12721518701432,-7.92911489224299,-12.8806624499733,2.11354108005239,13.1069673737326,7.92792949118875,0.513516699361472,1.36799709215742,1.74929457647239,-3.62448682997205,-5.40727806565696,-1.75329251756083,-6.3721634538447,7.4499610824237,0.776334996856126
-4.52292732403613,-7.15408152828145,-7.92904985650603,-12.9791796141202,2.11112956817756,13.1878161422166,7.92831292011875,0.536784074276126,1.40534038481083,1.73269688008243,-3.5993983147287,-5.46878397715568,-1.77229742131563,-6.30286996978901,7.49263618469808,0.806995155720592
-4.52392323261042,-7.17727285402434,-7.92335606200665,-13.0612627983236,2.1060273690391,13.2619358971281,7.93142397425274,0.557389779905345,1.42566108095837,1.71734948990215,-3.58146915253819,-5.51769104060112,-1.78570576770091,-6.23982728276088,7.54789052928481,0.838168108528225
-4.52166266951587,-7.19498521995336,-7.91151386082665,-13.1245005299485,2.09863404039979,13.3177030957271,7.93591171839816,0.575079025912666,1.42797293848893,1.70502564727884,-3.56820187125889,-5.54570959050617,-1.79311115579616,-6.18204305024993,7.61269286524708,0.868852318349654
-4.51489069078803,-7.20619216116429,-7.89452961157707,-13.1692802204539,2.09027719893038,13.346562654066,7.93980076694823,0.590239198467052,1.41501232358157,1.69714152937487,-3.5562351589126,-5.54819788328088,-1.79489241533654,-6.12859644343905,7.68110265905953,0.897422548904827
-4.50293692727946,-7.21090574726224,-7.87422390770285,-13.1977847482815,2.08285345322219,13.3447468902389,7.94121062706605,0.603680709397396,1.39302357348506,1.694419084755,-3.54217064723745,-5.52504063007743,-1.79219831444495,-6.07875504738922,7.74423918235491,0.92193480095093
-4.4859379055779,-7.2103682618605,-7.85239972211862,-13.2129759023498,2.07811522180038,13.3139427168429,7.93901264459654,0.615788544619087,1.36942082901168,1.6963994306592,-3.52348871326668,-5.4804859158648,-1.78682598553102,-6.03239127477305,7.79264857288219,0.940685839799547
-4.46499028209709,-7.20702111813502,-7.83040004024441,-13.2181053140365,2.07701696340562,13.2612830247626,7.93315972899681,0.625995218717092,1.35006055269691,1.70108516659587,-3.49927463671495,-5.42239793333686,-1.78090542411127,-5.99027378964641,7.81990412595447,0.95304521730744
-4.44199089103028,-7.20386896714363,-7.80899948710536,-13.216303510987,2.07960810657057,13.1984869835634,7.92470396953738,0.63311502414896,1.33767983142647,1.70523510180783,-3.47047167638313,-5.36126576282795,-1.77647451914102,-5.95398341172224,7.82500009770868,0.960026954796248
-4.41911848162421,-7.2033176159102,-7.78842893547362,-13.209996746191,2.08538872470448,13.1395964225272,7.91564339900587,0.636101323177665,1.33171237870383,1.70541661792295,-3.43962688038242,-5.30872069525964,-1.77515770750262,-5.92559255037243,7.81232977739761,0.964012053414477
-4.39822547895409,-7.20633223644873,-7.76848840300332,-13.2005932097626,2.093493543368,13.0975319666842,7.90855309920497,0.634478903305889,1.32905972665773,1.69919709853149,-3.41027258737349,-5.27515209864359,-1.77791418905917,-5.90712720410112,7.789828969492,0.967843944405143
