-0.509905,0.429423,0.403125,0.626963,-0.660352,0.061862,0.738157,0.123419,0.310962,0.614245,-0.42958,0.584351,-0.78475,0.146768,0.360836,-0.482103,0.153904,0.735716,-0.142635,0.643965,-0.65365,-0.222534,0.710892,-0.133618,0.644657,0.298226,-0.01635,0.703713
-0.509923,0.429399,0.403128,0.626964,-0.660316,0.061873,0.738172,0.123515,0.31099,0.614208,-0.429628,0.58434,-0.784755,0.146768,0.360851,-0.482084,0.153761,0.735678,-0.142579,0.644055,-0.653656,-0.222483,0.710903,-0.13361,0.644644,0.298247,-0.01635,0.703715
-0.50994,0.429377,0.4031,0.626983,-0.660272,0.061881,0.738195,0.123611,0.311006,0.614184,-0.429649,0.584341,-0.784749,0.146778,0.36085,-0.482092,0.153641,0.735642,-0.142569,0.644127,-0.653667,-0.222462,0.710901,-0.133603,0.644629,0.298246,-0.016343,0.70373
-0.509918,0.429392,0.403077,0.627005,-0.660237,0.06191,0.738205,0.123721,0.311047,0.614157,-0.429645,0.584351,-0.784742,0.146809,0.36085,-0.482094,0.153593,0.73562,-0.142614,0.644153,-0.653639,-0.222537,0.710898,-0.133632,0.644611,0.29824,-0.016339,0.703749
-0.509896,0.429406,0.403037,0.627039,-0.660215,0.061947,0.738204,0.123828,0.311063,0.614147,-0.429643,0.584355,-0.784734,0.146835,0.360867,-0.482085,0.153599,0.735598,-0.142725,0.644153,-0.653608,-0.222584,0.710906,-0.133664,0.644606,0.29821,-0.01635,0.703765
-0.509842,0.429431,0.403007,0.627084,-0.660212,0.061954,0.738186,0.123946,0.311098,0.614106,-0.429654,0.584371,-0.784722,0.146859,0.36088,-0.482089,0.153694,0.735567,-0.142871,0.644133,-0.653582,-0.222619,0.710919,-0.133662,0.644609,0.298178,-0.016363,0.703776
-0.50979,0.429444,0.402986,0.627131,-0.660222,0.061989,0.738157,0.124048,0.311114,0.614089,-0.429654,0.58438,-0.784711,0.1469,0.360892,-0.482084,0.153806,0.735566,-0.143003,0.644078,-0.653568,-0.22259,0.710958,-0.133574,0.644604,0.298159,-0.016377,0.703789
-0.509751,0.429449,0.40296,0.627177,-0.660209,0.062021,0.738153,0.124123,0.311146,0.614061,-0.429674,0.584378,-0.784694,0.146936,0.360911,-0.482088,0.153899,0.735559,-0.143093,0.644044,-0.653559,-0.222559,0.710996,-0.133466,0.644602,0.29815,-0.016394,0.703794
-0.509702,0.429484,0.402915,0.627221,-0.660176,0.062065,0.738171,0.124173,0.311157,0.614031,-0.429721,0.584369,-0.784683,0.146959,0.360921,-0.48209,0.153957,0.735528,-0.143145,0.644054,-0.653539,-0.22254,0.711039,-0.133365,0.6446,0.298137,-0.016421,0.703801
-0.509692,0.429504,0.402851,0.627257,-0.660165,0.062122,0.738164,0.124242,0.311182,0.613995,-0.429784,0.584347,-0.784688,0.146976,0.360918,-0.482079,0.154015,0.73548,-0.143178,0.644087,-0.653516,-0.222556,0.711061,-0.133332,0.64459,0.298136,-0.016431,0.703811
-0.509664,0.429532,0.402802,0.627292,-0.66014,0.06219,0.738165,0.12434,0.311188,0.613982,-0.429822,0.58433,-0.784675,0.146996,0.360932,-0.482084,0.154047,0.735438,-0.143225,0.644117,-0.653493,-0.222591,0.711075,-0.133313,0.644592,0.29812,-0.016444,0.703815
-0.509678,0.429502,0.402747,0.627336,-0.660114,0.06227,0.738176,0.124372,0.311136,0.613997,-0.429788,0.584367,-0.784682,0.146992,0.360934,-0.482073,0.153991,0.735435,-0.143265,0.644125,-0.653487,-0.222601,0.711078,-0.133311,0.6446,0.298099,-0.016452,0.703816
-0.509691,0.429475,0.402729,0.627356,-0.660107,0.062255,0.738184,0.12437,0.311123,0.613981,-0.429777,0.584398,-0.784681,0.147009,0.360932,-0.48207,0.153951,0.735439,-0.143304,0.644122,-0.65347,-0.222647,0.711076,-0.133328,0.644603,0.298091,-0.016453,0.703817
-0.509716,0.429428,0.402702,0.627386,-0.660124,0.062189,0.738182,0.124328,0.31108,0.613982,-0.429749,0.584441,-0.784675,0.147022,0.360942,-0.482068,0.15385,0.73543,-0.143266,0.644164,-0.653428,-0.222694,0.711089,-0.133389,0.644592,0.298093,-0.016474,0.703826
